"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified","NA."
"36",274304,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=274304","Microchirus variegatus","(Donovan, 1808)","accepted",NA,220,"Species",274304,"Microchirus variegatus","(Donovan, 1808)",126129,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Soleidae","Microchirus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Microchirus variegatus (Donovan, 1808). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=274304 on 2022-05-13","urn:lsid:marinespecies.org:taxname:274304",1,0,0,0,NA,"exact","2013-01-08T11:20:45.073Z",NA
"37",125537,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125537","Gobiidae","Cuvier, 1816","accepted",NA,140,"Family",125537,"Gobiidae","Cuvier, 1816",1517500,"Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae",NA,"Froese, R. and D. Pauly. Editors. (2022). FishBase. Gobiidae Cuvier, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125537 on 2022-05-13","urn:lsid:marinespecies.org:taxname:125537",1,1,1,NA,NA,"exact","2021-06-30T09:12:51.910Z",NA
"38",127204,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127204","Taurulus bubalis","(Euphrasen, 1786)","accepted",NA,220,"Species",127204,"Taurulus bubalis","(Euphrasen, 1786)",126153,"Animalia","Chordata","Actinopteri","Perciformes","Cottidae","Taurulus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Taurulus bubalis (Euphrasen, 1786). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127204 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127204",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"39",293624,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=293624","Liparis liparis liparis","(Linnaeus, 1766)","accepted",NA,230,"Subspecies",293624,"Liparis liparis liparis","(Linnaeus, 1766)",127219,"Animalia","Chordata","Actinopteri","Perciformes","Liparidae","Liparis","Froese, R. and D. Pauly. Editors. (2022). FishBase. Liparis liparis liparis (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=293624 on 2022-05-13","urn:lsid:marinespecies.org:taxname:293624",1,0,0,0,NA,"exact","2009-06-16T07:05:49.343Z",NA
"40",127259,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127259","Chelidonichthys cuculus","(Linnaeus, 1758)","accepted",NA,220,"Species",127259,"Chelidonichthys cuculus","(Linnaeus, 1758)",126178,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Chelidonichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chelidonichthys cuculus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127259 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127259",1,0,0,NA,NA,"exact","2010-10-15T12:49:20.013Z",NA
"41",367297,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=367297","Raja brachyura","Lafont, 1871","accepted",NA,220,"Species",367297,"Raja brachyura","Lafont, 1871",105766,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Raja","Froese, R. and D. Pauly. Editors. (2022). FishBase. Raja brachyura Lafont, 1871. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=367297 on 2022-05-13","urn:lsid:marinespecies.org:taxname:367297",1,0,0,0,NA,"exact","2013-01-08T10:48:02.203Z",NA
"42",105815,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105815","Scyliorhinus stellaris","(Linnaeus, 1758)","accepted",NA,220,"Species",105815,"Scyliorhinus stellaris","(Linnaeus, 1758)",105729,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Scyliorhinus stellaris (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105815 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105815",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"43",127261,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127261","Chelidonichthys lastoviza","(Bonnaterre, 1788)","accepted",NA,220,"Species",127261,"Chelidonichthys lastoviza","(Bonnaterre, 1788)",126178,"Animalia","Chordata","Actinopteri","Perciformes","Triglidae","Chelidonichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Chelidonichthys lastoviza (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127261 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127261",1,0,0,NA,NA,"exact","2017-11-15T19:17:25.063Z",NA
"44",140270,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=140270","Loligo forbesii","Steenstrup, 1856","accepted",NA,220,"Species",140270,"Loligo forbesii","Steenstrup, 1856",138139,"Animalia","Mollusca","Cephalopoda","Myopsida","Loliginidae","Loligo","MolluscaBase eds. (2022). MolluscaBase. Loligo forbesii Steenstrup, 1856. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140270 on 2022-05-13","urn:lsid:marinespecies.org:taxname:140270",1,NA,0,0,NA,"exact","2018-02-07T15:28:10.423Z",NA
"45",126450,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126450","Enchelyopus cimbrius","(Linnaeus, 1766)","accepted",NA,220,"Species",126450,"Enchelyopus cimbrius","(Linnaeus, 1766)",125742,"Animalia","Chordata","Actinopteri","Gadiformes","Lotidae","Enchelyopus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Enchelyopus cimbrius (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126450 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126450",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"46",126439,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126439","Micromesistius poutassou","(Risso, 1827)","accepted",NA,220,"Species",126439,"Micromesistius poutassou","(Risso, 1827)",125735,"Animalia","Chordata","Actinopteri","Gadiformes","Gadidae","Micromesistius","Froese, R. and D. Pauly. Editors. (2022). FishBase. Micromesistius poutassou (Risso, 1827). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126439 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126439",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"47",126964,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126964","Ctenolabrus rupestris","(Linnaeus, 1758)","accepted",NA,220,"Species",126964,"Ctenolabrus rupestris","(Linnaeus, 1758)",126020,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Ctenolabrus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Ctenolabrus rupestris (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126964 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126964",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"48",107276,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107276","Cancer pagurus","Linnaeus, 1758","accepted",NA,220,"Species",107276,"Cancer pagurus","Linnaeus, 1758",106876,"Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","WoRMS (2022). Cancer pagurus Linnaeus, 1758. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107276 on 2022-05-13","urn:lsid:marinespecies.org:taxname:107276",1,0,0,0,0,"exact","2022-03-12T18:41:46.513Z",NA
"49",126986,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126986","Mullus surmuletus","Linnaeus, 1758","accepted",NA,220,"Species",126986,"Mullus surmuletus","Linnaeus, 1758",126034,"Animalia","Chordata","Actinopteri","Mulliformes","Mullidae","Mullus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Mullus surmuletus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126986 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126986",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"50",126835,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126835","Cepola macrophthalma","(Linnaeus, 1758)","accepted",NA,220,"Species",126835,"Cepola macrophthalma","(Linnaeus, 1758)",125953,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Cepolidae","Cepola","Froese, R. and D. Pauly. Editors. (2022). FishBase. Cepola macrophthalma (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126835 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126835",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"51",126904,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126904","Lesueurigobius friesii","(Malm, 1874)","accepted",NA,220,"Species",126904,"Lesueurigobius friesii","(Malm, 1874)",125992,"Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae","Lesueurigobius","Froese, R. and D. Pauly. Editors. (2022). FishBase. Lesueurigobius friesii (Malm, 1874). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126904 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126904",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"52",127150,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127150","Scophthalmus rhombus","(Linnaeus, 1758)","accepted",NA,220,"Species",127150,"Scophthalmus rhombus","(Linnaeus, 1758)",126124,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Scophthalmidae","Scophthalmus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Scophthalmus rhombus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127150 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127150",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"53",127151,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127151","Zeugopterus punctatus","(Bloch, 1787)","accepted",NA,220,"Species",127151,"Zeugopterus punctatus","(Bloch, 1787)",126125,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Scophthalmidae","Zeugopterus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Zeugopterus punctatus (Bloch, 1787). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127151 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127151",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"54",126458,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126458","Gaidropsarus vulgaris","(Cloquet, 1824)","accepted",NA,220,"Species",126458,"Gaidropsarus vulgaris","(Cloquet, 1824)",125743,"Animalia","Chordata","Actinopteri","Gadiformes","Lotidae","Gaidropsarus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Gaidropsarus vulgaris (Cloquet, 1824). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126458 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126458",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"55",236488,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=236488","Zeugopterus regius","(Bonnaterre, 1788)","accepted",NA,220,"Species",236488,"Zeugopterus regius","(Bonnaterre, 1788)",126125,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Scophthalmidae","Zeugopterus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Zeugopterus regius (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=236488 on 2022-05-13","urn:lsid:marinespecies.org:taxname:236488",1,1,0,0,0,"exact","2008-01-15T17:27:08.177Z",NA
"56",126555,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126555","Lophius piscatorius","Linnaeus, 1758","accepted",NA,220,"Species",126555,"Lophius piscatorius","Linnaeus, 1758",125802,"Animalia","Chordata","Actinopteri","Lophiiformes","Lophiidae","Lophius","Froese, R. and D. Pauly. Editors. (2022). FishBase. Lophius piscatorius Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126555 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126555",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"57",154675,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154675","Lumpenus lampretaeformis","(Walbaum, 1792)","accepted",NA,220,"Species",154675,"Lumpenus lampretaeformis","(Walbaum, 1792)",126088,"Animalia","Chordata","Actinopteri","Perciformes","Stichaeidae","Lumpenus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Lumpenus lampretaeformis (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154675 on 2022-05-13","urn:lsid:marinespecies.org:taxname:154675",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"58",126793,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126793","Callionymus maculatus","Rafinesque, 1810","accepted",NA,220,"Species",126793,"Callionymus maculatus","Rafinesque, 1810",125930,"Animalia","Chordata","Actinopteri","Callionymiformes","Callionymidae","Callionymus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Callionymus maculatus Rafinesque, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126793 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126793",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"59",105923,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105923","Squalus acanthias","Linnaeus, 1758","accepted",NA,220,"Species",105923,"Squalus acanthias","Linnaeus, 1758",105782,"Animalia","Chordata","Elasmobranchii","Squaliformes","Squalidae","Squalus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Squalus acanthias Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105923 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105923",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"60",127136,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127136","Glyptocephalus cynoglossus","(Linnaeus, 1758)","accepted",NA,220,"Species",127136,"Glyptocephalus cynoglossus","(Linnaeus, 1758)",126114,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Pleuronectidae","Glyptocephalus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Glyptocephalus cynoglossus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127136 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127136",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"61",127153,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127153","Buglossidium luteum","(Risso, 1810)","accepted",NA,220,"Species",127153,"Buglossidium luteum","(Risso, 1810)",126127,"Animalia","Chordata","Actinopteri","Pleuronectiformes","Soleidae","Buglossidium","Froese, R. and D. Pauly. Editors. (2022). FishBase. Buglossidium luteum (Risso, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127153 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127153",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"62",153131,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=153131","Alloteuthis subulata","(Lamarck, 1798)","accepted",NA,220,"Species",153131,"Alloteuthis subulata","(Lamarck, 1798)",138138,"Animalia","Mollusca","Cephalopoda","Myopsida","Loliginidae","Alloteuthis","MolluscaBase eds. (2022). MolluscaBase. Alloteuthis subulata (Lamarck, 1798). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=153131 on 2022-05-13","urn:lsid:marinespecies.org:taxname:153131",1,NA,0,0,NA,"exact","2016-06-03T01:23:43.653Z",NA
"63",105812,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105812","Galeus melastomus","Rafinesque, 1810","accepted",NA,220,"Species",105812,"Galeus melastomus","Rafinesque, 1810",105728,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Galeus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Galeus melastomus Rafinesque, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105812 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105812",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"64",105732,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105732","Mustelus","Linck, 1790","accepted",NA,180,"Genus",105732,"Mustelus","Linck, 1790",267059,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Mustelus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Mustelus Linck, 1790. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105732 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105732",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"65",105876,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105876","Leucoraja naevus","(Müller & Henle, 1841)","accepted",NA,220,"Species",105876,"Leucoraja naevus","(Müller & Henle, 1841)",105763,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Leucoraja","Froese, R. and D. Pauly. Editors. (2022). FishBase. Leucoraja naevus (Müller & Henle, 1841). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105876 on 2022-05-13","urn:lsid:marinespecies.org:taxname:105876",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"66",125909,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125909","Ammodytes","Linnaeus, 1758","accepted",NA,180,"Genus",125909,"Ammodytes","Linnaeus, 1758",125516,"Animalia","Chordata","Actinopteri","Perciformes","Ammodytidae","Ammodytes","Froese, R. and D. Pauly. Editors. (2022). FishBase. Ammodytes Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125909 on 2022-05-13","urn:lsid:marinespecies.org:taxname:125909",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"67",127427,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127427","Zeus faber","Linnaeus, 1758","accepted",NA,220,"Species",127427,"Zeus faber","Linnaeus, 1758",126251,"Animalia","Chordata","Actinopteri","Zeiformes","Zeidae","Zeus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Zeus faber Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127427 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127427",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"68",127419,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127419","Capros aper","(Linnaeus, 1758)","accepted",NA,220,"Species",127419,"Capros aper","(Linnaeus, 1758)",126243,"Animalia","Chordata","Actinopteri","Acanthuriformes","Caproidae","Capros","Froese, R. and D. Pauly. Editors. (2022). FishBase. Capros aper (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127419 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127419",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"69",126440,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126440","Pollachius pollachius","(Linnaeus, 1758)","accepted",NA,220,"Species",126440,"Pollachius pollachius","(Linnaeus, 1758)",125736,"Animalia","Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pollachius pollachius (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126440 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126440",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"70",126441,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126441","Pollachius virens","(Linnaeus, 1758)","accepted",NA,220,"Species",126441,"Pollachius virens","(Linnaeus, 1758)",125736,"Animalia","Chordata","Actinopteri","Gadiformes","Gadidae","Pollachius","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pollachius virens (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126441 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126441",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"71",126227,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126227","Syngnathus","Linnaeus, 1758","accepted",NA,180,"Genus",126227,"Syngnathus","Linnaeus, 1758",154405,"Animalia","Chordata","Actinopteri","Syngnathiformes","Syngnathidae","Syngnathus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Syngnathus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126227 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126227",1,1,1,0,NA,"exact","2014-11-21T13:09:37.943Z",NA
"72",126965,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126965","Labrus bergylta","Ascanius, 1767","accepted",NA,220,"Species",126965,"Labrus bergylta","Ascanius, 1767",126021,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Labrus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Labrus bergylta Ascanius, 1767. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126965 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126965",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"73",126975,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126975","Dicentrarchus labrax","(Linnaeus, 1758)","accepted",NA,220,"Species",126975,"Dicentrarchus labrax","(Linnaeus, 1758)",126029,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Moronidae","Dicentrarchus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Dicentrarchus labrax (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126975 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126975",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"74",126996,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126996","Pholis gunnellus","(Linnaeus, 1758)","accepted",NA,220,"Species",126996,"Pholis gunnellus","(Linnaeus, 1758)",126041,"Animalia","Chordata","Actinopteri","Perciformes","Pholidae","Pholis","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pholis gunnellus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126996 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126996",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"75",151501,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=151501","Labrus mixtus","Linnaeus, 1758","accepted",NA,220,"Species",151501,"Labrus mixtus","Linnaeus, 1758",126021,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Labrus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Labrus mixtus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=151501 on 2022-05-13","urn:lsid:marinespecies.org:taxname:151501",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"76",126285,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126285","Conger conger","(Linnaeus, 1758)","accepted",NA,220,"Species",126285,"Conger conger","(Linnaeus, 1758)",125624,"Animalia","Chordata","Actinopteri","Anguilliformes","Congridae","Conger","Froese, R. and D. Pauly. Editors. (2022). FishBase. Conger conger (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126285 on 2022-05-13","urn:lsid:marinespecies.org:taxname:126285",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
"77",127214,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127214","Cyclopterus lumpus","Linnaeus, 1758","accepted",NA,220,"Species",127214,"Cyclopterus lumpus","Linnaeus, 1758",126158,"Animalia","Chordata","Actinopteri","Perciformes","Cyclopteridae","Cyclopterus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Cyclopterus lumpus Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127214 on 2022-05-13","urn:lsid:marinespecies.org:taxname:127214",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z",NA
